oare_id,transliteration,translation
57fda3a3-0ace-4be6-aa82-6c2d13cb4a4d,<gap> mā-na werium SIG5 a--bu-Amurrum-ilem 4 mā-na werium SIG5 {d}UTU-ba-ni 2 mā-na werium SIG5 mer'ēn i--ku-nim 2 šiqlam kasap i--dí-a--bu-Amurrum mer'ēn <gap> 2 šiqlam kasap <gap> mer'ēn <gap> 2 šiqlam kasap <gap> mer'ēn kà-bi4-a- <gap> kasap PUZUR4-a--šur <gap> -nu-mā 2 šiqlam kasap i--šar-be-lí ša bēt en-Amurrum-a--šur a- ni-qí-a- i--dí-nu-nim,<gap> gap> minas of good copper: Abum-ilī; 4 minas of good copper: Šamaš-bāni; 2 minas of good copper: Ikūnum's son; 2 shekels of silver: Iddin-abum son of gap> ;
fe2a23fa-cfe7-45fc-b095-330a78d10c1c,Amurrum-mā i--ku-pī-a--mā a--na ib-ni-lí be-kà-a- u en-Amurrum-a--šur qí-bi4-mā a--na en-Amurrum-a--šur qí-bi4-mā 1.6666 mā-na 6 šiqlam kasap ha-bu-lā-ku-Amurrum ša 1 mā-na 7 šiqlam kasap u 9 šiqlam a--ha-mā ša-áp-ra-tim e-zi-ba-kum 8 šiqlam kasap lu da-at a--bu-a- lu gám-ru-Amurrum ša a--na-kam ištēniš 1.3333 mā-na 4 šiqlam kasap tal-qé ⅓ mā-na 2 šiqlam kasap šī-tí kasap-pī-kà 2.5 mā-na kasap ša ha-bu-lā-ku-ni iš-tí a--šur-ba-ni u-šé-ba-lā-kum 1 biltam anniki e-zi-ba-kum šu-mā šī-mu-Amurrum lā ša-im šī-mā-am ša ba-lā-ṭí-a- lu ṣubātē tí-sà-pī ša ha-hi-im lu sà-áp-tí-ni-mā ša tal-ha-at a--hu-a- a--tù-nu i- ša-ha-at en-Amurrum-a--šur i--zi-za-mā ša-mā-nim kà-ni-kà-mā iš-tí a--šur-ba-ni šé-bi4-lā-nim a--na en-Amurrum-a--šur qí-bi4-mā šu-mā na-áš-pé-er-tum iš-tù a--lim u-ub-lu-nim ša-il5-mā šé-bi4-lam a- mā-lā na-áš-pè-er-tí-kà i--ri-šu-Amurrum i--na dur4-hu-mì-it u4-mā-am u-ra-am a--da-gal i--lā-kam-mā a--ṣa-ba-sú,"From Ikūn-pīya to Ibnī-ilī, Bekaya and Ennam-Aššur; specifically to Ennam-Aššur: I owe you 1.6666 mina 6 shekels of silver. I left surety worth 1 mina 7 shekels of silver s 9 shekels with you. 8 shekels of silver was either Abuwa's fees or egap> penses here. In all you have received 1 mina 24 shekels of silver. 22 shekels of silver was the rest of your silver; 2.5 minas of silver that I owe you I shall send with Aššur-bāni. I left 1 talent of copper with you. If the purchase has not been carried out, then make purchases profitable for me, either -tegap> tiles from hahhum or from Talhat - my dear brothers, assist Ennam-Aššur in this, seal it and send it to me with Aššur-bāni. To Ennam-Aššur: Ask whether they have brought a missive from the City and send it. In accordance with your missive I egap> pect Erišum in Durhumit today or tomorrow. When he comes, I shall seize him."
02de3489-7e0e-40fb-878d-141b28b7d6ff,kunukkum a--šur-i--mì-tí mer'ēn a--mur-lu-ṣú kunukkum a--bu-ša-lim mer'ēn a--šùr-e-mu-qí a--na a--wa-tim a--ni-a--tim ša ili5-ba-ni mer'ēn a--mur-a--šur u a--hu-qar mer'ēn šu-Ištar patrī ša a--šùr iṣ-bu-tù-ni-mā a--šùr-i--mì-tí mer'ēn a--mur-lu-ṣú u a--bu-ša-lim mer'ēn a--šùr-e-mu-qí pī-šu-nu iš-me-u-ni <gap> -ni <gap> a--šur <gap> ṭup-pu <gap> a--bi-ni,"<gap> Seal of Aššur-imittī son of Amur-luṣu, seal of Abu-šalim son of Aššur-emūqī. For these proceedings concerning Ilī-bāni son of Amur-Aššur and Ahu-waqar son of Šu-Ištar - they seized Aššur's dagger and Aššur-imittī son of Amur-luṣu and Abu-šalim son of Aššur-emūqī heard their statement. gap>"
131895cf-dcf9-48cd-bc67-0798c1cc7029,Amurrum-mā i--tur4-ilem-mā u e-na-ah-ilem-mā a--na a--lā-hi-im-mā a--li-ik ṭup-pè-e ša a--BA-kà u a--hi-kà pé-té-mā a--šar kasap 1 šiqlam ba-áb-tum ša a--bi-kà i--ba-šī ša-dí-in-mā a--na hu-bu-lim ša a--bi-kà šu-qú-ul šēbum a--dí-da mer'ēn warad-ad-i--li-šu šēbum DU10-ṣí-lā-a--šur mer'ēn a--li-li,"Itūr-ilī and Enah-ilī said to Ali-ahum: Go, open for your father's and your brother's tablets, and collect every e shekel's outstanding claim to your father, and pay it to cover your father's debt."" Witnessed by Adida son of Warad-ilišu, by Ṭāb-ṣill-Aššur son of Alili."""
faef050d-e7dc-4f89-ace5-6a3dbba9366a,kunukkum ilem-tap-pá-a- mer'ēn id-na-a- kunukkum a--ba-ta-na-nim mer'ēn a--šur-UTU-ši kunukkum i--di-sú-in mer'ēn a--šùr-DU10 <gap> šiqlam kasap sa-ru-pá-am i--ṣé-er a--ba-ta-na-nim e-lā-mā i--šu warḫān áb-ša-ra-nu li-mu-Amurrum ilem-šu-rabi mer'ēn ba-zi-a- a--na <gap> ha-am-ša-tim i--ša-qal šu-mā lā iš-qú-ul kī(ma)-mā a--wa-at kà-ri-im u-ṣa-áb,"<gap> Seal of Ilī-tappā, son of Idnāya, seal of Abatanānum, son of Aššur-šamšī, seal of Iddin-Suen, son of Aššur-ṭāb. gap> shekels of refined silver Abatanānum owes to Elamma. Month V, eponymy of Ilšu-rabi, son of Baziya. Within gap> weeks he shall pay; if he does not pay he will add interest in accordance with the rule of the colony."
937e71fb-57c8-46c0-afbc-48f9429886e4,½ mā-na kasap ta-ad-mì-iq-tám ša a--lā-hi-nim ša tù-ùh-pī-a- ì-lí-ba-ni i--hi-bi4-il5-mā 5 mā-na anniki iš-tù a--lim{ki} i--na e-lā-i--šu anniki a--na a--lā-hi-nim pī-šu-u i--dí-in i--na tù-ùh-pī-a- iṣ-bu-tù-ni-mā 5 mā-na anniki a--na zu-mu-u kà-šī-im ša qá-té a--lā-hi-nim áš-qúl šēbum a--šùr-DU10 mer'ēn a--bu-ša-lim šēbum a--šùr-rabi mer'ēn i--na-a- šēbum lā-ba-na-da mer'ēn sà-sa-lim šēbum ku-ur-ku-ri-im mer'ēn a--ku-u-a- šēbum a--šùr-mā-lik mer'ēn a--šùr-lā-mā-sí šēbum {d}UTU-ṣú-lu-li mer'ēn bu-ur-Ištar šēbum kà-ar-zi-li-li kà-nu-tum a--ša-at il5-ba-ni ta-aṣ-ba-ta-ni-mā Amurrum-mā šī-it-mā ½ mā-na ḫurāṣam pá-ša-lam u 1.5 mā-na kasap ša a--na-ah-ì-lí mer'ēn DU10-ṣí-lā-a--šùr a--na a--lim{ki} i--ni-iš-u kasap u ḫurāṣam i--a--Amurrum ṭup-pá-am ša šī-be ša ba-áb i--lim ša kasap u ḫurāṣam šī-a--u-ni tù-kà-li-mì-mā 2 mā-na kasap šēbum a--nu-pī-a- mer'ēn u-ṣú-ur-ša-a--šùr šēbum ur-da-a--šur mer'ēn watar-im šēbum a--šùr-ni-šu-Amurrum mer'ēn iz-kà-nim šēbum,"For ½ mina of silver, a loan by teh alahhinnum of Tuhpiya, Ili-bani became indebted and he promised the alahhinnum 5 minas of tin (to be paid) when he would come up from the City. In Tuhpiya they seized me and I paid 5 minas of tin to Zumu, the kassum of the staff of the alahhinnum, in the presence of Assur-tab, son of Abu-salim, of Assur-rabi, the son of Innaya, of Laban-nada, son of Sasallum, of Kurkurum, son of Aku'a, of Assur-malik son of Assur-lamassi, of Samas-sululi, son of Bur-Istar, and of Karzilili. Kannutum, the wife of Ili-bani, seized me saying: ""Half a mina of gold and 1.5 mina of silver, which Anah-ili, son of Tab-silli-Assur, brought to the City, that silver and gold belong to me!"" A tablet by witnesses, drawn up in the Gate of the God, to the effect that the silver and gold belong to her she showed me and 2 minas of silver, in the presence of Anuppiya, son of Usur-sa-Assur, of Urad-Assur, son of Watrum, of Assur-nisu, son of IZkanum, of her husband, of her brother Iliya, and of Mannum-ki-Assur, son of Ili-wedaku, I have her in Tuhpiya. She is satisfied, she will not come back on it. Should she not give me the tablets in Kanesh, then I have a claim on her for teh (figurines of the) gods. In the name of Ennam-Assur, son of Dadanum, Assur-emuqi, the harnessor of Asanum, guaranteed me 13 shekels of silver in the presence of Kusatiya, of Samas-sululi, son of Bur-Istar, of Su-Nunu, son of Adadaya. 12 shekels of silver, which Malahum owes to Belum-bani, son of Su-rama, - (when) I seized Malahum for that silver he said: ""I will send it to you from Ulama"" - in the presence of Samas-sululi, son of Bur-Istar, (and) of Assur-malik, son of Assur-lamassi. 1 black donkey the harnessor of Hanna-Narum, son of Elali, who has taken up the function of scribe in Mamma, let to Ulama to Hanna-Narum, Assur-emuqi, and Malahum in order to sell it. In the presence of Iliya, son of Ennam-Suen. 6 shekels of silver, the egap> cise on it added, I gave to Ennum-ili of Gabattum to bring up (from Assur), without charging (me) egap> penses, one fine kutanu-tegap> tile. 7 shekels of silver, teh egap> cise on it added, I gave to Assur-tab to bring up from the City a fine kutanu-tegap> tile without (charging me) egap> penses. To each of them I gave one mina of copper, in the presence of Ennam-Assur, son of Dalas (and) of Assur-samsi, son of Pilah-Assur. 1.5 mina of silver, 85 minas of refined copper, and separately 3 shekels of silver for my maid; 3 shekels of silver and 75 grains of silver of his god, belonging to Assur-imitti, 53.5 grains of pasallupašallum gold and one black donkey - all this I gave to Alpili. 10 shekels of silver and separately 3 shekels of silver of Assur-bani, s a black donkey (and) a jar of acorns - all this I gave to Asanum and I gave ½ shekel of silver to Assur-bani and he has shipped it to the City. 2 minas 7 shekels of silver are with Assur-imitti, son of Mannum-balum-Assur, under the seals of my representative, gap> Alpili."
9a8ef84b-615a-499e-9b11-ddeba04dba43,Amurrum-mā en-nam-a--šùr u da-dí-a--mā a--na e-lā-mā qí-bi-mā i--na 1 biltam 5 mā-na kasap-pī-kà ša elletem-at a--lā-hi-im i--li-kà-ni 1⅓ mā-na kasap i--ri-ha-am 5.3333 mā-na kasap šī-ip-kà-tí-kà iš-tí a--lā-hi-im ni-il5-qé ina qerbem 1.3333 mā-na 8 šiqlam kasap lā-qé-ep il5-qé 1.5 mā-na maṭi 1 šiqlam té-ṣú-bu ša 1 biltam 5 mā-na kasap-pī-kà ⅚ mā-na maṭi 2 šiqlam a--šùr-i--mì-tí il5-qé ½ mā-na 5 šiqlam kasap a--ta-a--a- il5-qé 6 šiqlam kasap ṣú-ha-ar-tum tal-qé a--na šī-tí kasap-pī-kà 96 TÚG.HI.A a--na 8 mā-na ni-iš-a--mā-kum 16 mā-na anniki qá-tim 12.5 šiqlam 1.5 mā-na maṭi 2 šiqlam kasap it-ba-al 4 emāram ṣa-lā-mu 1 mā-na 15 šiqlam kasap it-bu-lu ½ mā-na kasap bé-u-lā-at a--šùr-lā-mā-sí mer'ēn en-Amurrum-a--a- 2 šiqlam lu-bu-šu 10 šiqlam kasap u-nu-ut emāram i--na NÍG.KA-sí 15 šiqlam kasap i--té-ra-mā 2 šiqlam kasap u-ku-ul-tí emāram ni-dí-in ša 11 šiqlam kasap 2.5 mā-na anniki ni-iš-a--mā-kum 2,"Thus Ennam-Aššur and Dadiya, say to Elamma: Of the 65 minas of your silver that arrived here with Ali-ahum's caravan, 1⅓ minas of silver remained. We received 5.3333 minas from what you invested with Ali-ahum. Thereof: 1.3333 mina 8 shekels Lā-qēp took; 1 mina 29 shekels additional payment for your 65 minas of silver; 48 shekels of silver Aššur-imittī took; 35 shekels of silver Ataya took; 6 shekels the girl took. For the rest of your silver we bought 96 tegap> tiles for 8 minas (of silver); 16.6666 minas of loose tin at 12.5 : 1 cost 1 mina 28 shekels of silver; 4 black donkeys cost 75 shekels of silver; ½ mina the working capital for Aššur-lamassī, son of Ennumāya, 2 shekels his clothing allowance; 10 shekels of silver for donkey harness. When at the accounting there was a surs of 15 shekels of silver we paid 2 shekels of silver for food for the donkeys (and) for 11 shekels of silver we bought for you (an additional) 2.5 minas of tin. Two tegap> tiles from Aššur-lamassī's working capital are packed. With all this Aššur-lamassī is on his way to you. 2 minas gap> shekels of silver that Atāya took he entrusted ."""""
faa07d83-7ad3-4f8f-ac36-09548b88797a,10 šiqlam anniki i--na li-bi4 be-lā-nim a--dí-in,I gave 10 shekels of tin to Bēlānum's possession.
1e462217-cd6d-488d-8750-9b2fba65cb74,Amurrum-mā iš-mā-a--šùr-mā a--na en-Amurrum-a--šùr a--šùr-iš-tí-kál <gap> -nu-Amurrum u en-na-nim qí-bi-mā a--na a--šùr-iš-tí-kál qí-bi-mā ⅓ mā-na kasap a--na-kam bu-ṣú-a- mì-iš-lā <gap> ku-ni i--na ba-áb ha-ra-ni-a- i- <gap> ta-bi-lā-ni-mā ṭup-pá-am il5-pu-ut-mā a--ta qá-ta-tù-a- u Amurrum-mā a--ta-mā wa-ar-kà-at-kà-mā <gap> a-- <gap> ku-ta-nam dí-na-am-mā a--na kasap u ṣí-ib-tí-šu a--na-ku lā-zi-iz a-- <gap> ta-kà-šī-dí-ni a--dí u4-mì-im a--ni-im a--mā-kam wa-áš-ba-tí u a--na-ku ku-a--tí ta-ak-lā-ku-mā a--dí u4-mì-im a--ni-im iš-tí a--hi-im u eb-ri-im ku-ta-nam lā u-šé-bi-lam-mā a--mā-kam a--na kasap lā i--dí-in kasap a--na zu-u-lu lā i-- <gap> a--ta a--na u4-mì-im a--nim ta-áš-ta-pu <gap> a--šur u i--lu-u a--bi-ni li-ṭù-lā <gap> -dí-in <gap> ni,"<gap> Thus Išme-Aššur, say to Ennum-Aššur, Aššuriš-tikal, gap> num, and Ennānum, and in particular to Aššuriš-tikal: ⅓ mina of silver, which here Buṣu'a for half of it gap> when I was about to start my journey he has gap> me and he drew up a record with you as guarantor. And you said: 'After your departure gap> Give me a -tegap> tile then I will take responsibility for the silver and the interest on it you can reach me.' You are staying there until this very day. And I, I trusted you, but until this very day he did not send me a -tegap> tile with a friend or colleague, nor did he sell it over there and the silver to Zûlu. And you, until this very day you have kept silent! Aššur and the god(s) of our father may witness gap> give gap> """""
b630138e-b46e-4f77-ad47-43627ec9983b,Amurrum-mā wa-šu-na-lam5-mā a--na ša-lim-a--šur qí-bi-mā i--nu-mì a--na-kam tù-uš-bu a--na a--mu-tim pī-kà ta-dí-na-am u a--dí mā-lā e-ri-iš-kà-mā Amurrum-mā a--ta-mā a--dí a--na-kam wa-áš-ba-ku-ni a--ša-pá-ar-mā a--mu-tám u-bu-lu-nim a--pu-tum i--hi-id-mā a--mu-tám ša pī-kà ta-dí-na-ni šé-bi-lam,"From Wašunalam to Šalim-Aššur: When you stayed here you gave me your promise about some iron, and concerning that which I asked you for, you said: While I am staying here I shall write so they may bring you the iron."" Urgent, take care to send me the iron you promised me. """
9bc3bd36-2538-456b-82e8-fed845a386fe,10 na-ru-uq uṭṭat-Amurrum 3 šiqlam kasap a--na na-ru-qí-im uṭṭat-im ½ mā-na kasap šī-im-šu a--ha-mā 4 šiqlam kasap šī-im 1 na-ru-uq aršāti mì-mā a--nim iš-tí ša-ta-na mer'at hi-pá 4 na-ru-uq uṭṭat-Amurrum 1⅔ šiqlam kasap šī-im-šu iš-tí zu-na-na-dí aššat ili5-ba-ni ha-wi-li-im 7 šiqlam šī-im 2 na-ru-uq uṭṭat-im 3 karpātum aršāti ište aššat a--šùr-i--mì-tí 12 šiqlam kasap šī-im 2 na-ru-uq uṭṭat 1 na-ru-uq 2 karpātum aršāti ište tù-ur-ha-lā u a--šī-tí-šu 9 šiqlam šī-im 2 na-ru-uq uṭṭat 3 karpātum aršāti ište i--lā-li-iš-kán gu5-ba-áb-tim 3 šiqlam iš-tí na-na-a- 3 karpātum aršāti 2 karpātum uṭṭat 4.5 šiqlam šī-im-šu iš-tí aššat šu-iš-ha-ra na-na qá-ta-tum 9.75 šiqlam kasap šī-im 3 na-ru-uq 1 karpātum uṭṭat-im iš-tí ta-ri-iš-mā-tim ni-a--tim 3 šiqlam kasap šī-im 1 na-ru-uq uṭṭat-im iš-tí e-mā-at en-na-nim mer'ēn am-ri-a- 9 šiqlam kasap šī-im 2 na-ru-uq 1 karpātum aršāti iš-tí mer'at a--lā-hi-im mer'ēn sú-hu-kī(ma)-im 3 šiqlam kasap šī-im 3 karpātum aršāti iš-tí aššat ṣí-li-a- 1 karpātum iš-tí a--šùr-DU10 ŠU.N,"10 sacks of barley at 3 shekels of silver per sack, their price ½ mina of silver; further, 4 shekels of silver as the price of 1 sack of wheat - all this is owed by Šāt-Anna, the daughter of hipa. 4 sacks of barley, priced at 1⅔ shekels of silver, are owed by Zunanadi, the wife of Ilī-bāni, the hawīlum. 7 shekels, the price of 2 sacks of barley and 3 pots of wheat, is owed by the wife of Aššur-imittī. 12 shekels of silver, the price of 2 sacks of barley and 1 sack 2 pots of wheat, is owed by Turhala and his wife. 9 shekels, the price of 2 sacks of barley and 2 pots of wheat is owed by Ilališkan, the priestess. 3 shekels is owed by Nanaya. 3 pots of wheat 2 pots of barley, priced at 4.5 shekels, is owed by Šu-Išhāra's wife; Nana is the guarantor. 9 3 shekels of silver, the price of 3 sacks 1 pot of barley, is owed by our own Tarīš-mātum. 3 shekels of silver, the price of 1 sack of barley is owed by the mother-in-law of Ennānum son of Amriya. 9 shekels of silver, the price of 2 sacks 1 pot of wheat, is owed by the daughter of Ali-ahum son of Sukuhum. 3 shekels of silver, the price of 3 pots of wheat, is owed by Ṣillia's wife.1 pot is owed by Aššur-ṭāb. In all: 26 sacks 3 pots of barley and 7 sacks of wheat; they must pay 1.6666 mina 9 1 shekel of silver at harvest time."
f885d25c-852a-44e7-8aec-e58a6417eb5a,a--na da-da-a--a- a--lā-hi-im u {d}EN.LÍL-ba-ni qí-bi-mā Amurrum-mā PUZUR4-a--šur-mā ⅓ mā-na 2 šiqlam kasap šu-hu-bur mer'ēn i--dí-a--bi4-im li-iš-qú-lā-ku-nu-tí-mā kasap šu-a--tí a--na {d}EN.LÍL-ba-ni mer'ēn a--šùr-mā-lik šu-uq-lā-mā ṭup-pī šé-ṣí-a--mā li-it-a--mā a--šar a--lā-hi-im i--na li-bi-i- ṭup-pé-e-a- šu-uk-na a--hu-u-a- a--tù-nu ih-da-mā kasap šu-hu-bur ša-áš-qí-lā-mā ṭup-pī-i- šé-ṣí-a--nim,"To Dadaya, Ali-ahum and Illil-bāni from Puzur-Aššur: Šu-hubur son of Iddin-abum should pay you ⅓ mina 2 shekels of silver, and then pay this silver to Ilill-bāni son of Aššur-malik, obtain the release of my tablet, st it and ce it with my other tablets with Ali-ahum. My dear brothers, take care to have Šu-hubur pay the silver and obtain the release of my tablet for me."
d206208f-816c-405b-9dd7-42938d59c65f,3 mā-na anniki ša ik-ri-bi4-a- a--na šī-a--mā-tim a--na a--mur-Ištar šēbum a--šùr-i--mì-tí a--dí-in,I gave 3 minas of tin from my votive offering for purchases to Amur-Ištar with Aššur-imittī as witness.
5ddaaf6f-8f8e-4108-826b-46dda0297842,i--na ha-ar-pī-im <gap> i--ša a--na kasap i--ša-qú-lu kasap i--na áb-nim ni-a--tim ta-kī(ma)-tám i--ša-qú-lu,"<gap> in summer they will gap> , at Anna's festival they will pay the silver. They will weigh it out by our weight, in the correct amount."
1c813a79-54e9-4a51-9b48-d294688cd650,Amurrum-mā e-lā-mā-mā u kur-ub-Ištar-mā a--na da-da u i--na-ah-ilem qí-bi-mā 30 mā-na kasap ša ah-ša-lim a--na a--bi-ku-nu ub-lā-ni šu-mā 15 šiqlam i--ba-šī anniki ša-mā-mā šé-bi-lā-nim šu-mā i--na 15 šiqlam ba-tí-iq mì-iš-lam anniki mì-iš-lam TÚG.HI.A ša-mā-mā i- pá-ni-im-mā áb-kà-nim a--ni-ša-am a--ba-ra-im li-ik-šu-dam i--nu-mì anniki u TÚG.HI.A ta-kà-na-kà i- pá-ni šu-uq-lā-tim u sí-ke TÚG.HI.A ša tamkār lā-pī-ta-nim i- kī(ma)-dim a--wa-at-ku-nu lā i--ša-me kasap ša e-lā-mā,"Thus Elamma and Kurub-Ištar, say to Dada and Ēnah-ilī: The 30 minas of silver that Ah-šalim brought to your father, if there is tin available at a rate of 15 shekels (to 1), then buy it and send it to me. If the rate is less than 15 shekels (to 1) then buy for one half of it tin and for the other half tegap> tiles and ship them to me with the first opportunity. It should reach me here before the suspension of traffic. When you seal the tin and the tegap> tiles write on the packets (with tin) and on the hem of the tegap> tiles: ""Belonging to "". No word of you should be heard outside! The silver belongs to Elamma."""""
2e4043ed-4d34-49ef-a267-0fa524b6d9b3,<gap> en-nam-a--šur a-- <gap> i--du-nu a--na a--wa- <gap> ṭup-pī-im i-,<gap> gap> Ennam-Aššur gap> they gave gap> of the tablet gap>
4be87c06-aa69-4f7c-8ed3-c384dfffe88a,a--na a--dí-dá a--lā-hi-im u u-ku qí-bi4-mā Amurrum-mā PUZUR4-a--šùr-mā 13 ṣubātē ku-nu-kī(ma)-a- ša e-zi-ba-ku-nu-tí-ni 20 ku-ta-ni SIG5 ša-lim-be-lí ub-lā-ku-nu-tí ištēniš 33 ṣubātē a--na u-ku pī-iq-dá-mā a--na dur4-hu-mì-it lu-ub-lam 4 mā-na anniki ku-nu-kī(ma)-a- u-ku na-šī šu-mā emāram i--ha-ša-ah ša-mā-šu-Amurrum a--pu-tum lā i--sà-hu-ur ṭur4-da-ni-šu a--na u-ku qí-bi4-mā lā aq-bi4-a--ku-Amurrum lā sà-ha-ra-am sà-ha-ar-tí na-áp-ra-ṣa-am u maš-kī(ma) ša-pá-tí-a- lā té-zi-ba-am,"To Adida, Ali-ahum and Uku from Puzur-Aššur: As to the 13 tegap> tiles under my seal that I left with you, Šalim-bēli brought you (further) 20 good - in all entrust 33 tegap> tiles to Uku and have him bring them to Durhumit. Uku brings 4 minas of tin under my seal. If he wants a donkey, then buy one for him. Urgent, he must not delay, send him! To Uku: Did I not speak to you about not delaying You shall not leave my small goods, a chisel and my woolen fleeces."
d9b1b46b-cb94-4a71-b5b8-5245e8890093,dan-a--šùr sí-kī(ma) e-na-sú-in mer'ēn i--dí-a--bi4-im u-kà-al-mā a--na ha-nu mer'ēn i--tur4-ilem a--na qá-ta-tim i--dí-šu Amurrum-mā dan-a--šùr-mā a--wi-lam tù-ta-ra-am šu-mā a--wi-lam lā tù-ta-e-ra-am a--na 12 mā-na kasap u ṣí-ba-tí-šu ša ṭup-pī-im ha-ar-mì-im ša hu-bu-ul a--bi-šu ta-za-za-am Amurrum-mā e-na-sú-in-mā ša a--na mā-nim ha-bu-lu Amurrum-mā dan-a--šùr-mā lu a--na a--bi-a- lu a--na tamkār-ri-im ha-bu-ul u šu-mā ṭup-pá-am ša ša-ba-e tí-šu bi-lam-mā ṭup-pá-am du-uk a--na a--wa-tim a--ni-a--tim kà-ru-Amurrum kà-ni-ìš i--dí-ni-a--tí-mā šī-bu-tí-ni šēbum patrī ša a--šùr ni-dí-in šēbum na-zi šēbum PUZUR4-a--na šēbum ah-ša-lim,"Dan-Aššur detains Enna-Suen son of Iddin-abum and he gave him to hanu son of Itūr-ilī as guarantor. Dan-Aššur said: You will return the man. If you have not returned the man you will be responsible for 12 minas of silver and its interest in accordance with the certified tablet concerning his father's debt."" Enna-Suen said: ""For his debt to whom"" Dan-Aššur said: ""He is indebted either to my father or anonymously. But if you have a quittance, then bring it and invalidate the tablet."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.Witnessed by Nazi, by Puzur-Anna, by Ah-šalim."""
d38ae78c-c321-4e83-8c0f-264ef6e0ef78,⅔ mā-na 5 šiqlam pá-šu-Amurrum u be-lā-sú ½ mā-na pá-ag-ru-Amurrum mì-mā a--nim a--na šu-mā-a- ša ha-na-ak-na-ak a--dí-in šēbum šu-{d}EN.LÍL,"⅔ mina 5 shekels, an aze and its biltu;"
cf2663f5-a69d-4ae6-b2e4-2cbb1626b192,8 biltam 16.5 šiqlam anniki a--wi-it i--dí-sú-in ina qerbem 41 mā-na 15 šiqlam anniki qá-dì ša u-ku-ul-tim 2 šiqlam kasap u 2 šiqlam anniki iš-tù tí-mì-il5-kī(ma)-a- emāram i--mì-hi-iṣ-mā áš-qúl 6 šiqlam anniki iš-tù hu-ra-mā a--dí kà-ni-iš áš-qúl 3.75 šiqlam kasap a--na tí-ib-nim i--na kà-ni-eš áš-qúl mì-mā a--nim a--šu-mì i--dí-sú-in áš-qúl ina qerbem 34.5 mā-na anniki a- qá-tí-a- i--dí-nu-nim 3.6666 mā-na 7 šiqlam bi-il5-tám ik-šu-dam,"8 talents 16.5 shekels of tin the declared value of Iddin-Suen('s merchandise). Thereof: 41 minas 15 shekels of tin, including egap> penses for fodder. 2 shekels of silver and 2 shekels of tin I paid from Timilkiya because a donkey suffered a stroke. 6 shekels of tin I paid from hurama until Kanesh. 3 3 shekels of silver I paid in Kanesh for straw. All this I paid in the name of Iddin-Suen, 34.5 minas of tin they had given me for egap> penses, which amounted to 3 minas 47 shekels per talent."
4f5b30bb-cf10-4e98-b5d3-f6f23c507ece,Amurrum-mā mā-mā-hi-ir-mā a--na en-nam-a--šur qí-bi4-mā 1 biltam 20 mā-na werium mā-sí-am SIG5 a--ni-na mer'ēn a--šur-be-el-a--wa-tim ub-lam ṭup-pu-šu a--na a--bi4-kà e-zi-ib u a--na-ku 1 mā-na 10 šiqlam kasap ha-bu-lā-ak-šu-Amurrum 1 mā-na 10 šiqlam kasap ku-nu-kī(ma)-a- šé-lu-Amurrum-ar-dí na-áš-a--kum a--mā-kam a--ni-na werium u ṣí-ba-sú li-iš-qú-lā-kum-mā <gap> kasap u ṣí-ba-sú šu-qú-ul-mā werium <gap> mā-na <gap> šiqlam kasap <gap> SIG5-pī-a--šur u <gap> ku <gap> Amurrum-mā a--mur-Ištar-mā 1 ṣubātē <gap> mā-na.TA áš ku <gap> kà ni-dí-in a--mā-kam werium SIG5-pī-a--šur li-iš-qú-lā-kum i--na {d}UTU-ši ṭup-pī ta-ša-me-u tí-ib-a--mā a--tal-kam u lu ni-iz-ku ša 11 biltam werium SIG5 ṭup-pu-šu ha-ar-mā-am ša DU10-ṣí-lā-a--šur a--na a--bi4-kà <gap> tí kà ta ni <gap>,"<gap> From Man-mahir to Ennam-Aššur: Annina son of Aššur-bēl-awātim brought 1 talent 20 minas of washed fine copper. He left his tablet for your father. Also, I personally owe him 1 mina 10 shekels of silver. Šalim-wardī brings you the 1 mina 10 shekels of silver under my seal. Have Annina pay you the copper and its accrued interest there, and the gap> silver and its accrued interest, and gap> the copper gap> minas gap> shekels of silver gap> Damiq-pī-Aššur gap> Amur-Ištar said: We sold 1 tegap> tile worth gap> mina gap> "" Let Damiq-pī-Aššur pay you the copper there. The very day you hear my letter you should set out and come and then let us settle accounts. For 11 talents of good copper gap> the certified tablet that Ṭāb-ṣill-Aššur gap> to your father gap> """
aa9472cb-cabe-4241-a315-e9c8e564b7d0,a--na en-nam-a--šur kunukkum a--lā-hi-im u a--mur-Ištar,"To Ennam-Aššur, sealed by Ali-ahum and gap> -Ištar."
4833c85e-75b6-4a02-9522-5e0b339d06b1,22 mā-na 10 šiqlam kasap ṣa-ru-pá-am i--ṣé-er i--dí-a--bi4-im a--šur-mā-lik i--šu a--na a--lā-ak šu-{d}EN.LÍL i--ša-qal šu-mā lā iš-qú-ul 1.5 šiqlam i--na warḫān a--na mā-na-im u-ṣa-áb šēbum a--šur-e-mu-qí šēbum en-nam-a--šur mer'ēn me-na-a-,"Iddin-abum owes 22 minas 10 shekels of refined silver to Aššur-malik. He is to pay before Šu-Illil arrives. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. Witnessed by Aššur-emūqī, by Ennam-Aššur s. of Menaya."
